OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount,Profit
OD004947,O01981,P0081,2,4694,10,8449.2,3281.2
OD004948,O01981,P0039,1,7839,20,6271.2,868.2
OD004949,O01981,P0077,1,3416,15,2903.6,1227.6
OD004950,O01982,P0033,4,5694,10,20498.4,2642.4
OD004951,O01982,P0045,4,8473,25,25419.0,403.0
OD004952,O01982,P0075,1,2498,10,2248.2,914.2
OD004953,O01982,P0037,4,4495,15,15283.0,5027.0
OD004954,O01983,P0060,4,3201,10,11523.6,5467.6
OD004955,O01983,P0043,1,3251,5,3088.45,383.45
OD004956,O01984,P0040,2,6601,15,11221.7,3223.7
OD004957,O01984,P0047,3,4367,0,13101.0,3759.0
OD004958,O01985,P0030,3,10331,15,26344.05,8629.05
OD004959,O01985,P0026,3,9610,15,24505.5,5863.5
OD004960,O01986,P0020,3,1983,15,5056.65,361.65
OD004961,O01986,P0039,1,7839,0,7839.0,2436.0
OD004962,O01986,P0076,2,7205,15,12248.5,3082.5
OD004963,O01986,P0037,1,4495,15,3820.75,1256.75
OD004964,O01987,P0047,3,4367,10,11790.9,2448.9
OD004965,O01987,P0043,1,3251,10,2925.9,220.9
OD004966,O01988,P0056,4,14270,0,57080.0,30860.0
OD004967,O01989,P0065,1,1750,5,1662.5,448.5
OD004968,O01990,P0061,2,6727,10,12108.6,2884.6
OD004969,O01990,P0016,2,7194,5,13668.6,6420.6
OD004970,O01991,P0014,2,10018,5,19034.2,8328.2
OD004971,O01992,P0032,1,11145,5,10587.75,4379.75
OD004972,O01992,P0024,2,9546,15,16228.2,6376.2
OD004973,O01992,P0002,1,8892,10,8002.8,3257.8
OD004974,O01992,P0056,3,14270,5,40669.5,21004.5
OD004975,O01993,P0054,3,7011,15,17878.05,6955.05
OD004976,O01993,P0034,1,8273,5,7859.35,1336.35
OD004977,O01994,P0021,3,12927,5,36841.95,19027.95
OD004978,O01995,P0023,4,12189,5,46318.2,23942.2
OD004979,O01995,P0014,4,10018,5,38068.4,16656.4
OD004980,O01996,P0045,3,8473,10,22877.1,4115.1
OD004981,O01996,P0034,4,8273,10,29782.8,3690.8
OD004982,O01996,P0025,1,6585,20,5268.0,1573.0
OD004983,O01997,P0021,2,12927,20,20683.2,8807.2
OD004984,O01997,P0001,4,8847,0,35388.0,16028.0
OD004985,O01997,P0014,4,10018,25,30054.0,8642.0
OD004986,O01998,P0045,4,8473,5,32197.4,7181.4
OD004987,O01998,P0034,1,8273,10,7445.7,922.7
OD004988,O01998,P0074,3,4472,10,12074.4,2594.4
OD004989,O01998,P0066,3,3382,0,10146.0,2919.0
OD004990,O01999,P0078,1,2727,5,2590.65,867.65
OD004991,O01999,P0005,1,526,10,473.4,184.4
OD004992,O01999,P0004,2,3517,10,6330.6,1274.6
OD004993,O01999,P0070,4,9093,10,32734.8,9358.8
OD004994,O02000,P0060,3,3201,5,9122.85,4580.85
OD004995,O02000,P0026,2,9610,15,16337.0,3909.0
OD004996,O02000,P0078,1,2727,0,2727.0,1004.0
OD004997,O02000,P0003,2,319,10,574.2,50.2
OD004998,O02001,P0061,2,6727,15,11435.9,2211.9
OD004999,O02001,P0009,2,4834,10,8701.2,2193.2
OD005000,O02001,P0023,3,12189,20,29253.6,12471.6
OD005001,O02001,P0076,3,7205,25,16211.25,2462.25
OD005002,O02002,P0064,2,6997,15,11894.9,3882.9
OD005003,O02003,P0024,3,9546,15,24342.3,9564.3
OD005004,O02003,P0068,2,375,15,637.5,37.5
OD005005,O02003,P0010,2,6288,15,10689.6,2487.6
OD005006,O02003,P0082,1,2255,10,2029.5,865.5
OD005007,O02004,P0001,2,8847,5,16809.3,7129.3
OD005008,O02004,P0038,3,5709,20,13701.6,4704.6
OD005009,O02004,P0077,2,3416,20,5465.6,2113.6
OD005010,O02004,P0041,1,8569,5,8140.55,3335.55
OD005011,O02005,P0023,4,12189,5,46318.2,23942.2
OD005012,O02006,P0042,1,8402,20,6721.6,1009.6
OD005013,O02006,P0078,2,2727,0,5454.0,2008.0
OD005014,O02006,P0045,4,8473,5,32197.4,7181.4
OD005015,O02007,P0005,1,526,10,473.4,184.4
OD005016,O02008,P0009,2,4834,0,9668.0,3160.0
OD005017,O02009,P0022,2,5467,0,10934.0,5896.0
OD005018,O02010,P0053,3,500,0,1500.0,804.0
OD005019,O02010,P0013,1,1311,5,1245.45,644.45
OD005020,O02010,P0022,4,5467,15,18587.8,8511.8
OD005021,O02011,P0060,4,3201,15,10883.4,4827.4
OD005022,O02011,P0070,4,9093,10,32734.8,9358.8
OD005023,O02011,P0052,1,1682,0,1682.0,716.0
OD005024,O02011,P0028,1,3631,5,3449.45,865.45
OD005025,O02012,P0031,2,14006,10,25210.8,12292.8
OD005026,O02012,P0049,1,4908,15,4171.8,1560.8
OD005027,O02012,P0077,1,3416,15,2903.6,1227.6
OD005028,O02013,P0064,3,6997,0,20991.0,8973.0
OD005029,O02014,P0049,2,4908,10,8834.4,3612.4
OD005030,O02015,P0054,4,7011,0,28044.0,13480.0
OD005031,O02016,P0055,4,3114,0,12456.0,3484.0
OD005032,O02016,P0058,4,3214,20,10284.8,2412.8
OD005033,O02016,P0028,4,3631,10,13071.6,2735.6
OD005034,O02016,P0015,1,6239,0,6239.0,1779.0
OD005035,O02017,P0060,2,3201,10,5761.8,2733.8
OD005036,O02017,P0057,1,4846,0,4846.0,1992.0
OD005037,O02018,P0005,4,526,15,1788.4,632.4
OD005038,O02018,P0066,3,3382,0,10146.0,2919.0
OD005039,O02019,P0046,2,10496,20,16793.6,6979.6
OD005040,O02019,P0005,2,526,0,1052.0,474.0
OD005041,O02020,P0063,2,5568,10,10022.4,3798.4
OD005042,O02021,P0052,4,1682,15,5718.8,1854.8
OD005043,O02022,P0065,3,1750,20,4200.0,558.0
OD005044,O02022,P0059,2,7607,0,15214.0,7934.0
OD005045,O02023,P0071,2,8287,15,14087.9,2817.9
OD005046,O02024,P0043,1,3251,20,2600.8,-104.2
OD005047,O02025,P0013,1,1311,15,1114.35,513.35
OD005048,O02025,P0002,2,8892,15,15116.4,5626.4
OD005049,O02025,P0061,2,6727,15,11435.9,2211.9
OD005050,O02025,P0017,2,10962,0,21924.0,11914.0
OD005051,O02026,P0044,4,1630,5,6194.0,1242.0
OD005052,O02026,P0080,1,13672,10,12304.8,5422.8
OD005053,O02027,P0013,3,1311,10,3539.7,1736.7
OD005054,O02028,P0017,3,10962,15,27953.1,12938.1
OD005055,O02028,P0069,1,6924,0,6924.0,1219.0
OD005056,O02028,P0007,1,9936,20,7948.8,1755.8
OD005057,O02029,P0033,3,5694,15,14519.7,1127.7
OD005058,O02029,P0044,4,1630,15,5542.0,590.0
OD005059,O02029,P0008,3,9277,10,25047.9,5814.9
OD005060,O02030,P0056,3,14270,15,36388.5,16723.5
OD005061,O02030,P0012,3,2280,5,6498.0,1629.0
OD005062,O02031,P0057,2,4846,10,8722.8,3014.8
OD005063,O02031,P0030,1,10331,20,8264.8,2359.8
OD005064,O02031,P0048,4,3582,10,12895.2,5043.2
OD005065,O02032,P0032,3,11145,25,25076.25,6452.25
OD005066,O02032,P0011,2,7617,10,13710.6,3768.6
OD005067,O02032,P0009,4,4834,0,19336.0,6320.0
OD005068,O02033,P0005,4,526,0,2104.0,948.0
OD005069,O02033,P0059,1,7607,15,6465.95,2825.95
OD005070,O02034,P0057,4,4846,5,18414.8,6998.8
OD005071,O02034,P0037,1,4495,0,4495.0,1931.0
OD005072,O02034,P0030,4,10331,5,39257.8,15637.8
OD005073,O02034,P0047,1,4367,5,4148.65,1034.65
OD005074,O02035,P0070,2,9093,10,16367.4,4679.4
OD005075,O02036,P0007,1,9936,10,8942.4,2749.4
OD005076,O02036,P0025,3,6585,0,19755.0,8670.0
OD005077,O02036,P0042,1,8402,0,8402.0,2690.0
OD005078,O02037,P0030,2,10331,5,19628.9,7818.9
OD005079,O02037,P0073,3,3981,15,10151.55,2951.55
OD005080,O02038,P0075,1,2498,5,2373.1,1039.1
OD005081,O02039,P0045,3,8473,20,20335.2,1573.2
OD005082,O02039,P0007,4,9936,20,31795.2,7023.2
OD005083,O02040,P0018,1,8947,5,8499.65,2438.65
OD005084,O02040,P0031,4,14006,10,50421.6,24585.6
OD005085,O02040,P0073,4,3981,5,15127.8,5527.8
OD005086,O02040,P0077,1,3416,15,2903.6,1227.6
OD005087,O02041,P0064,2,6997,10,12594.6,4582.6
OD005088,O02041,P0031,1,14006,0,14006.0,7547.0
OD005089,O02041,P0050,3,791,10,2135.7,836.7
OD005090,O02041,P0032,4,11145,25,33435.0,8603.0
OD005091,O02042,P0057,3,4846,5,13811.1,5249.1
OD005092,O02042,P0074,4,4472,5,16993.6,4353.6
OD005093,O02043,P0034,3,8273,20,19855.2,286.2
OD005094,O02043,P0082,4,2255,20,7216.0,2560.0
OD005095,O02043,P0052,3,1682,15,4289.1,1391.1
OD005096,O02044,P0011,2,7617,5,14472.3,4530.3
OD005097,O02044,P0069,3,6924,20,16617.6,-497.4
OD005098,O02044,P0043,1,3251,15,2763.35,58.35
OD005099,O02044,P0071,2,8287,0,16574.0,5304.0
OD005100,O02045,P0007,4,9936,5,37756.8,12984.8
OD005101,O02045,P0032,3,11145,5,31763.25,13139.25
OD005102,O02045,P0012,4,2280,5,8664.0,2172.0
OD005103,O02045,P0017,4,10962,15,37270.8,17250.8
OD005104,O02046,P0045,3,8473,25,19064.25,302.25
OD005105,O02046,P0033,3,5694,10,15373.8,1981.8
OD005106,O02047,P0055,1,3114,20,2491.2,248.2
OD005107,O02048,P0006,2,5410,20,8656.0,2020.0
OD005108,O02048,P0027,2,4363,15,7417.1,567.1
OD005109,O02048,P0078,1,2727,20,2181.6,458.6
OD005110,O02048,P0060,2,3201,15,5441.7,2413.7
OD005111,O02049,P0026,3,9610,10,25947.0,7305.0
OD005112,O02049,P0008,2,9277,0,18554.0,5732.0
OD005113,O02050,P0052,2,1682,15,2859.4,927.4
OD005114,O02051,P0069,1,6924,10,6231.6,526.6
OD005115,O02052,P0032,3,11145,0,33435.0,14811.0
OD005116,O02052,P0059,4,7607,10,27385.2,12825.2
OD005117,O02053,P0060,1,3201,0,3201.0,1687.0
OD005118,O02053,P0041,3,8569,10,23136.3,8721.3
OD005119,O02053,P0012,1,2280,0,2280.0,657.0
OD005120,O02053,P0023,4,12189,10,43880.4,21504.4
OD005121,O02054,P0041,4,8569,15,29134.6,9914.6
OD005122,O02055,P0013,1,1311,15,1114.35,513.35
OD005123,O02055,P0016,2,7194,5,13668.6,6420.6
OD005124,O02055,P0052,4,1682,15,5718.8,1854.8
OD005125,O02056,P0010,3,6288,20,15091.2,2788.2
OD005126,O02057,P0014,1,10018,10,9016.2,3663.2
OD005127,O02057,P0031,1,14006,5,13305.7,6846.7
OD005128,O02057,P0022,3,5467,15,13940.85,6383.85
OD005129,O02057,P0063,4,5568,10,20044.8,7596.8
OD005130,O02058,P0052,1,1682,0,1682.0,716.0
OD005131,O02058,P0010,4,6288,5,23894.4,7490.4
OD005132,O02058,P0076,3,7205,15,18372.75,4623.75
OD005133,O02058,P0078,4,2727,20,8726.4,1834.4
OD005134,O02059,P0007,1,9936,15,8445.6,2252.6
OD005135,O02059,P0040,1,6601,0,6601.0,2602.0
OD005136,O02060,P0038,4,5709,15,19410.6,7414.6
OD005137,O02060,P0019,1,6155,10,5539.5,2628.5
OD005138,O02060,P0020,1,1983,0,1983.0,418.0
OD005139,O02061,P0024,1,9546,15,8114.1,3188.1
OD005140,O02062,P0025,4,6585,20,21072.0,6292.0
OD005141,O02062,P0038,3,5709,10,15414.3,6417.3
OD005142,O02063,P0048,3,3582,0,10746.0,4857.0
OD005143,O02063,P0050,1,791,0,791.0,358.0
OD005144,O02063,P0042,4,8402,15,28566.8,5718.8
OD005145,O02064,P0074,4,4472,10,16099.2,3459.2
OD005146,O02064,P0034,1,8273,0,8273.0,1750.0
OD005147,O02064,P0047,3,4367,15,11135.85,1793.85
OD005148,O02065,P0010,2,6288,15,10689.6,2487.6
OD005149,O02065,P0057,3,4846,20,11630.4,3068.4
OD005150,O02065,P0009,2,4834,20,7734.4,1226.4
OD005151,O02066,P0051,1,8105,15,6889.25,2343.25
OD005152,O02066,P0008,1,9277,10,8349.3,1938.3
OD005153,O02067,P0051,4,8105,10,29178.0,10994.0
OD005154,O02067,P0042,4,8402,15,28566.8,5718.8
OD005155,O02067,P0032,4,11145,20,35664.0,10832.0
OD005156,O02067,P0082,2,2255,15,3833.5,1505.5
OD005157,O02068,P0008,3,9277,15,23656.35,4423.35
OD005158,O02069,P0082,2,2255,0,4510.0,2182.0
OD005159,O02069,P0010,3,6288,5,17920.8,5617.8
OD005160,O02069,P0064,3,6997,25,15743.25,3725.25
OD005161,O02069,P0042,2,8402,15,14283.4,2859.4
OD005162,O02070,P0034,3,8273,5,23578.05,4009.05
OD005163,O02070,P0008,4,9277,5,35252.6,9608.6
OD005164,O02070,P0012,3,2280,0,6840.0,1971.0
OD005165,O02070,P0035,3,3553,10,9593.1,1343.1
OD005166,O02071,P0031,4,14006,10,50421.6,24585.6
OD005167,O02071,P0068,4,375,15,1275.0,75.0
OD005168,O02071,P0067,2,3128,20,5004.8,532.8
OD005169,O02071,P0034,3,8273,20,19855.2,286.2
OD005170,O02072,P0033,2,5694,10,10249.2,1321.2
OD005171,O02072,P0058,3,3214,15,8195.7,2291.7
OD005172,O02072,P0065,2,1750,0,3500.0,1072.0
OD005173,O02073,P0082,1,2255,25,1691.25,527.25
OD005174,O02073,P0018,2,8947,25,13420.5,1298.5
OD005175,O02073,P0001,2,8847,25,13270.5,3590.5
OD005176,O02074,P0056,4,14270,5,54226.0,28006.0
OD005177,O02075,P0076,1,7205,0,7205.0,2622.0
OD005178,O02075,P0019,2,6155,10,11079.0,5257.0
OD005179,O02075,P0060,1,3201,10,2880.9,1366.9
OD005180,O02075,P0025,4,6585,15,22389.0,7609.0
OD005181,O02076,P0032,1,11145,15,9473.25,3265.25
OD005182,O02076,P0025,1,6585,5,6255.75,2560.75
OD005183,O02077,P0024,1,9546,5,9068.7,4142.7
OD005184,O02077,P0060,4,3201,15,10883.4,4827.4
OD005185,O02077,P0071,1,8287,15,7043.95,1408.95
OD005186,O02078,P0048,4,3582,10,12895.2,5043.2
OD005187,O02078,P0073,2,3981,5,7563.9,2763.9
OD005188,O02079,P0052,4,1682,25,5046.0,1182.0
OD005189,O02079,P0082,4,2255,10,8118.0,3462.0
OD005190,O02080,P0070,2,9093,20,14548.8,2860.8
OD005191,O02080,P0008,1,9277,10,8349.3,1938.3
OD005192,O02081,P0041,2,8569,15,14567.3,4957.3
OD005193,O02082,P0030,1,10331,20,8264.8,2359.8
OD005194,O02082,P0032,4,11145,0,44580.0,19748.0
OD005195,O02082,P0053,2,500,5,950.0,486.0
OD005196,O02083,P0045,2,8473,20,13556.8,1048.8
OD005197,O02083,P0059,2,7607,10,13692.6,6412.6
OD005198,O02084,P0070,1,9093,10,8183.7,2339.7
OD005199,O02084,P0027,2,4363,10,7853.4,1003.4
OD005200,O02084,P0055,4,3114,10,11210.4,2238.4
OD005201,O02085,P0006,3,5410,15,13795.5,3841.5
OD005202,O02085,P0013,4,1311,5,4981.8,2577.8
OD005203,O02085,P0039,3,7839,5,22341.15,6132.15
OD005204,O02085,P0081,4,4694,20,15020.8,4684.8
OD005205,O02086,P0047,2,4367,20,6987.2,759.2
OD005206,O02087,P0073,1,3981,5,3781.95,1381.95
OD005207,O02087,P0056,3,14270,15,36388.5,16723.5
OD005208,O02087,P0005,2,526,25,789.0,211.0
OD005209,O02088,P0055,2,3114,15,5293.8,807.8
OD005210,O02089,P0060,3,3201,20,7682.4,3140.4
OD005211,O02089,P0050,3,791,25,1779.75,480.75
OD005212,O02089,P0007,1,9936,5,9439.2,3246.2
OD005213,O02089,P0046,3,10496,10,28339.2,13618.2
OD005214,O02090,P0018,2,8947,10,16104.6,3982.6
OD005215,O02090,P0008,4,9277,15,31541.8,5897.8
OD005216,O02090,P0068,2,375,15,637.5,37.5
OD005217,O02091,P0016,2,7194,5,13668.6,6420.6
OD005218,O02091,P0038,2,5709,0,11418.0,5420.0
OD005219,O02092,P0003,3,319,15,813.45,27.45
OD005220,O02092,P0063,3,5568,0,16704.0,7368.0
OD005221,O02092,P0047,2,4367,20,6987.2,759.2
OD005222,O02093,P0054,1,7011,10,6309.9,2668.9
OD005223,O02093,P0073,3,3981,20,9554.4,2354.4
OD005224,O02094,P0031,2,14006,5,26611.4,13693.4
OD005225,O02094,P0076,4,7205,0,28820.0,10488.0
OD005226,O02094,P0047,3,4367,0,13101.0,3759.0
OD005227,O02094,P0057,2,4846,20,7753.6,2045.6
OD005228,O02095,P0060,4,3201,0,12804.0,6748.0
OD005229,O02095,P0003,3,319,15,813.45,27.45
OD005230,O02095,P0018,4,8947,20,28630.4,4386.4
OD005231,O02096,P0052,1,1682,15,1429.7,463.7
OD005232,O02096,P0021,1,12927,10,11634.3,5696.3
OD005233,O02097,P0042,1,8402,10,7561.8,1849.8
OD005234,O02097,P0021,1,12927,10,11634.3,5696.3
OD005235,O02097,P0004,3,3517,5,10023.45,2439.45
OD005236,O02097,P0071,2,8287,10,14916.6,3646.6
OD005237,O02098,P0032,3,11145,25,25076.25,6452.25
OD005238,O02098,P0061,1,6727,20,5381.6,769.6
OD005239,O02098,P0053,4,500,10,1800.0,872.0
OD005240,O02099,P0050,1,791,10,711.9,278.9
OD005241,O02099,P0033,3,5694,5,16227.9,2835.9
OD005242,O02099,P0058,3,3214,10,8677.8,2773.8
OD005243,O02100,P0073,1,3981,10,3582.9,1182.9
OD005244,O02100,P0053,2,500,10,900.0,436.0
OD005245,O02101,P0034,3,8273,20,19855.2,286.2
OD005246,O02102,P0028,3,3631,15,9259.05,1507.05
OD005247,O02102,P0017,4,10962,10,39463.2,19443.2
OD005248,O02102,P0066,1,3382,5,3212.9,803.9
OD005249,O02102,P0014,1,10018,20,8014.4,2661.4
OD005250,O02103,P0074,2,4472,15,7602.4,1282.4
OD005251,O02103,P0071,3,8287,5,23617.95,6712.95
OD005252,O02103,P0080,1,13672,10,12304.8,5422.8
OD005253,O02104,P0067,3,3128,0,9384.0,2676.0
OD005254,O02105,P0067,1,3128,0,3128.0,892.0
OD005255,O02105,P0081,4,4694,20,15020.8,4684.8
OD005256,O02106,P0026,1,9610,20,7688.0,1474.0
OD005257,O02106,P0028,4,3631,0,14524.0,4188.0
OD005258,O02106,P0017,2,10962,15,18635.4,8625.4
OD005259,O02106,P0014,2,10018,20,16028.8,5322.8
OD005260,O02107,P0022,2,5467,20,8747.2,3709.2
OD005261,O02107,P0055,4,3114,10,11210.4,2238.4
OD005262,O02107,P0051,1,8105,15,6889.25,2343.25
OD005263,O02107,P0067,1,3128,0,3128.0,892.0
OD005264,O02108,P0058,2,3214,10,5785.2,1849.2
OD005265,O02108,P0033,1,5694,0,5694.0,1230.0
OD005266,O02108,P0081,2,4694,25,7041.0,1873.0
OD005267,O02109,P0004,1,3517,10,3165.3,637.3
OD005268,O02109,P0051,2,8105,0,16210.0,7118.0
OD005269,O02110,P0025,4,6585,15,22389.0,7609.0
OD005270,O02110,P0057,2,4846,5,9207.4,3499.4
OD005271,O02110,P0067,3,3128,5,8914.8,2206.8
OD005272,O02110,P0039,3,7839,10,21165.3,4956.3
OD005273,O02111,P0052,2,1682,20,2691.2,759.2
OD005274,O02111,P0044,4,1630,15,5542.0,590.0
OD005275,O02111,P0051,2,8105,15,13778.5,4686.5
OD005276,O02111,P0032,1,11145,10,10030.5,3822.5
OD005277,O02112,P0060,4,3201,5,12163.8,6107.8
OD005278,O02112,P0019,1,6155,10,5539.5,2628.5
OD005279,O02113,P0043,4,3251,10,11703.6,883.6
OD005280,O02113,P0069,4,6924,5,26311.2,3491.2
OD005281,O02114,P0001,4,8847,15,30079.8,10719.8
OD005282,O02114,P0058,4,3214,15,10927.6,3055.6
OD005283,O02115,P0045,1,8473,15,7202.05,948.05
OD005284,O02116,P0030,2,10331,5,19628.9,7818.9
OD005285,O02116,P0046,2,10496,5,19942.4,10128.4
OD005286,O02117,P0014,4,10018,10,36064.8,14652.8
OD005287,O02117,P0033,4,5694,20,18220.8,364.8
OD005288,O02118,P0032,1,11145,15,9473.25,3265.25
OD005289,O02118,P0067,1,3128,10,2815.2,579.2
OD005290,O02119,P0010,2,6288,10,11318.4,3116.4
OD005291,O02119,P0003,2,319,0,638.0,114.0
OD005292,O02120,P0064,2,6997,15,11894.9,3882.9
OD005293,O02120,P0018,3,8947,10,24156.9,5973.9
OD005294,O02121,P0080,3,13672,20,32812.8,12166.8
OD005295,O02121,P0008,1,9277,15,7885.45,1474.45
OD005296,O02121,P0075,1,2498,25,1873.5,539.5
OD005297,O02122,P0071,4,8287,15,28175.8,5635.8
OD005298,O02122,P0082,4,2255,20,7216.0,2560.0
OD005299,O02122,P0042,1,8402,0,8402.0,2690.0
OD005300,O02123,P0066,4,3382,10,12175.2,2539.2
OD005301,O02123,P0042,2,8402,20,13443.2,2019.2
OD005302,O02123,P0055,3,3114,10,8407.8,1678.8
OD005303,O02124,P0051,3,8105,10,21883.5,8245.5
OD005304,O02124,P0061,4,6727,10,24217.2,5769.2
OD005305,O02124,P0053,4,500,0,2000.0,1072.0
OD005306,O02125,P0019,2,6155,15,10463.5,4641.5
OD005307,O02126,P0008,1,9277,15,7885.45,1474.45
OD005308,O02126,P0058,4,3214,20,10284.8,2412.8
OD005309,O02126,P0067,4,3128,5,11886.4,2942.4
OD005310,O02127,P0006,2,5410,5,10279.0,3643.0
OD005311,O02128,P0059,4,7607,25,22821.0,8261.0
OD005312,O02128,P0012,4,2280,5,8664.0,2172.0
OD005313,O02128,P0079,2,11587,15,19697.9,8831.9
OD005314,O02129,P0001,2,8847,10,15924.6,6244.6
OD005315,O02129,P0049,4,4908,20,15705.6,5261.6
OD005316,O02130,P0067,3,3128,5,8914.8,2206.8
OD005317,O02130,P0076,1,7205,20,5764.0,1181.0
OD005318,O02131,P0030,2,10331,20,16529.6,4719.6
OD005319,O02131,P0017,4,10962,10,39463.2,19443.2
OD005320,O02131,P0075,2,2498,5,4746.2,2078.2
OD005321,O02132,P0012,1,2280,5,2166.0,543.0
OD005322,O02133,P0013,4,1311,25,3933.0,1529.0
OD005323,O02133,P0031,1,14006,10,12605.4,6146.4
OD005324,O02133,P0023,2,12189,10,21940.2,10752.2
OD005325,O02134,P0047,4,4367,20,13974.4,1518.4
OD005326,O02135,P0005,3,526,20,1262.4,395.4
OD005327,O02136,P0003,2,319,10,574.2,50.2
OD005328,O02136,P0074,3,4472,10,12074.4,2594.4
OD005329,O02136,P0059,4,7607,15,25863.8,11303.8
OD005330,O02136,P0075,1,2498,25,1873.5,539.5
OD005331,O02137,P0013,1,1311,10,1179.9,578.9
OD005332,O02137,P0028,2,3631,10,6535.8,1367.8
OD005333,O02138,P0002,4,8892,0,35568.0,16588.0
OD005334,O02138,P0042,4,8402,5,31927.6,9079.6
OD005335,O02138,P0080,3,13672,0,41016.0,20370.0
OD005336,O02138,P0054,4,7011,15,23837.4,9273.4
OD005337,O02139,P0021,2,12927,15,21975.9,10099.9
OD005338,O02140,P0035,3,3553,5,10126.05,1876.05
OD005339,O02140,P0045,1,8473,15,7202.05,948.05
OD005340,O02141,P0005,1,526,15,447.1,158.1
OD005341,O02141,P0070,3,9093,10,24551.1,7019.1
OD005342,O02141,P0026,4,9610,10,34596.0,9740.0
OD005343,O02141,P0042,1,8402,0,8402.0,2690.0
OD005344,O02142,P0061,3,6727,5,19171.95,5335.95
OD005345,O02142,P0009,4,4834,15,16435.6,3419.6
OD005346,O02142,P0056,3,14270,5,40669.5,21004.5
OD005347,O02143,P0025,4,6585,0,26340.0,11560.0
OD005348,O02144,P0051,1,8105,0,8105.0,3559.0
OD005349,O02144,P0064,2,6997,0,13994.0,5982.0
OD005350,O02145,P0032,1,11145,25,8358.75,2150.75
OD005351,O02146,P0060,3,3201,25,7202.25,2660.25
OD005352,O02146,P0059,2,7607,20,12171.2,4891.2
OD005353,O02146,P0020,2,1983,5,3767.7,637.7
OD005354,O02147,P0044,2,1630,15,2771.0,295.0
OD005355,O02148,P0017,4,10962,0,43848.0,23828.0
OD005356,O02148,P0063,2,5568,10,10022.4,3798.4
OD005357,O02149,P0042,4,8402,10,30247.2,7399.2
OD005358,O02150,P0007,1,9936,15,8445.6,2252.6
OD005359,O02151,P0001,2,8847,20,14155.2,4475.2
OD005360,O02151,P0037,3,4495,10,12136.5,4444.5
OD005361,O02151,P0057,2,4846,20,7753.6,2045.6
OD005362,O02152,P0042,2,8402,20,13443.2,2019.2
OD005363,O02152,P0052,1,1682,5,1597.9,631.9
OD005364,O02152,P0056,1,14270,5,13556.5,7001.5
OD005365,O02153,P0059,1,7607,10,6846.3,3206.3
OD005366,O02154,P0066,1,3382,10,3043.8,634.8
OD005367,O02154,P0046,2,10496,10,18892.8,9078.8
OD005368,O02154,P0016,3,7194,5,20502.9,9630.9
OD005369,O02154,P0029,3,8916,25,20061.0,1845.0
OD005370,O02155,P0028,1,3631,20,2904.8,320.8
OD005371,O02155,P0037,4,4495,20,14384.0,4128.0
OD005372,O02155,P0040,4,6601,15,22443.4,6447.4
OD005373,O02156,P0012,1,2280,5,2166.0,543.0
OD005374,O02156,P0020,2,1983,0,3966.0,836.0
OD005375,O02156,P0011,1,7617,25,5712.75,741.75
OD005376,O02157,P0035,4,3553,25,10659.0,-341.0
OD005377,O02157,P0070,1,9093,0,9093.0,3249.0
OD005378,O02157,P0020,4,1983,10,7138.8,878.8
OD005379,O02158,P0060,3,3201,15,8162.55,3620.55
OD005380,O02158,P0040,3,6601,10,17822.7,5825.7
OD005381,O02159,P0028,3,3631,20,8714.4,962.4
OD005382,O02160,P0054,1,7011,15,5959.35,2318.35
OD005383,O02160,P0055,3,3114,0,9342.0,2613.0
OD005384,O02161,P0058,3,3214,5,9159.9,3255.9
OD005385,O02162,P0026,4,9610,10,34596.0,9740.0
OD005386,O02162,P0074,3,4472,15,11403.6,1923.6
OD005387,O02162,P0045,4,8473,0,33892.0,8876.0
OD005388,O02163,P0072,3,10954,5,31218.9,15651.9
OD005389,O02164,P0059,4,7607,20,24342.4,9782.4
OD005390,O02164,P0008,4,9277,15,31541.8,5897.8
OD005391,O02165,P0031,4,14006,5,53222.8,27386.8
OD005392,O02166,P0041,1,8569,20,6855.2,2050.2
OD005393,O02166,P0023,1,12189,15,10360.65,4766.65
OD005394,O02167,P0054,4,7011,15,23837.4,9273.4
OD005395,O02167,P0078,3,2727,10,7362.9,2193.9
OD005396,O02167,P0022,4,5467,15,18587.8,8511.8
OD005397,O02168,P0006,2,5410,10,9738.0,3102.0
OD005398,O02169,P0074,4,4472,25,13416.0,776.0
OD005399,O02169,P0050,3,791,15,2017.05,718.05
OD005400,O02169,P0034,4,8273,10,29782.8,3690.8
OD005401,O02169,P0078,2,2727,10,4908.6,1462.6
OD005402,O02170,P0047,1,4367,20,3493.6,379.6
OD005403,O02171,P0029,4,8916,0,35664.0,11376.0
OD005404,O02171,P0005,3,526,0,1578.0,711.0
OD005405,O02172,P0031,3,14006,5,39917.1,20540.1
OD005406,O02173,P0047,3,4367,10,11790.9,2448.9
OD005407,O02173,P0077,4,3416,10,12297.6,5593.6
OD005408,O02173,P0071,4,8287,20,26518.4,3978.4
OD005409,O02174,P0042,4,8402,10,30247.2,7399.2
OD005410,O02174,P0043,4,3251,10,11703.6,883.6
OD005411,O02174,P0026,1,9610,20,7688.0,1474.0
OD005412,O02174,P0069,4,6924,10,24926.4,2106.4
OD005413,O02175,P0003,3,319,15,813.45,27.45
OD005414,O02176,P0044,1,1630,15,1385.5,147.5
OD005415,O02177,P0015,2,6239,20,9982.4,1062.4
