OrderID,OrderDate,CustomerID,PaymentMethod,OrderStatus,CustomerName,Gender,Age,City,Region,SignupDate,OrderDetailID,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount,Profit,ProductName,Category,CostPrice,SellingPrice,Year,Month,MonthName,YearMonth,ProfitMarginPct
O02728,2025-11-21,C0761,Credit Card,Delivered,Customer_0761,Female,47,Jaipur,North,2024-08-20,OD006788,P0045,3,8473.0,5.0,24148.05,5386.05,Jeans,Fashion,6254.0,8473.0,2025,11,November,2025-11,22.304285439196956
O02729,2025-08-06,C0899,Debit Card,Cancelled,Customer_0899,Male,34,Bengaluru,South,2024-11-11,OD006789,P0055,4,3114.0,10.0,11210.4,2238.4,Watch,Fashion,2243.0,3114.0,2025,8,August,2025-08,19.96717333904232
O02729,2025-08-06,C0899,Debit Card,Cancelled,Customer_0899,Male,34,Bengaluru,South,2024-11-11,OD006790,P0052,4,1682.0,15.0,5718.8,1854.8,Jacket,Fashion,966.0,1682.0,2025,8,August,2025-08,32.43337763167098
O02729,2025-08-06,C0899,Debit Card,Cancelled,Customer_0899,Male,34,Bengaluru,South,2024-11-11,OD006791,P0001,2,8847.0,10.0,15924.6,6244.6,Wireless Headphones,Electronics,4840.0,8847.0,2025,8,August,2025-08,39.213543825276616
O02730,2025-12-22,C0886,UPI,Delivered,Customer_0886,Male,35,Jaipur,North,2025-09-20,OD006792,P0075,4,2498.0,5.0,9492.4,4156.4,SQL Book,Books,1334.0,2498.0,2025,12,December,2025-12,43.78660823395558
O02731,2026-01-01,C0951,COD,Delivered,Customer_0951,Male,51,Delhi,North,2024-05-23,OD006793,P0021,2,12927.0,15.0,21975.9,10099.9,Webcam,Electronics,5938.0,12927.0,2026,1,January,2026-01,45.9589823397449
O02732,2025-08-14,C0782,Debit Card,Delivered,Customer_0782,Male,42,Delhi,North,2023-10-01,OD006794,P0047,3,4367.0,15.0,11135.85,1793.85,Sneakers,Fashion,3114.0,4367.0,2025,8,August,2025-08,16.10878379288514
O02732,2025-08-14,C0782,Debit Card,Delivered,Customer_0782,Male,42,Delhi,North,2023-10-01,OD006795,P0002,1,8892.0,20.0,7113.6,2368.6,Wireless Headphones,Electronics,4745.0,8892.0,2025,8,August,2025-08,33.29678362573099
O02732,2025-08-14,C0782,Debit Card,Delivered,Customer_0782,Male,42,Delhi,North,2023-10-01,OD006796,P0075,2,2498.0,5.0,4746.2,2078.2,SQL Book,Books,1334.0,2498.0,2025,8,August,2025-08,43.78660823395558
O02732,2025-08-14,C0782,Debit Card,Delivered,Customer_0782,Male,42,Delhi,North,2023-10-01,OD006797,P0071,3,8287.0,0.0,24861.0,7956.0,Hair Dryer,Beauty,5635.0,8287.0,2025,8,August,2025-08,32.00193073488597
O02733,2025-05-14,C0442,Debit Card,Delivered,Customer_0442,Female,44,Pune,West,2025-09-30,OD006798,P0040,1,6601.0,0.0,6601.0,2602.0,T-Shirt,Fashion,3999.0,6601.0,2025,5,May,2025-05,39.41826995909711
O02733,2025-05-14,C0442,Debit Card,Delivered,Customer_0442,Female,44,Pune,West,2025-09-30,OD006799,P0041,4,8569.0,15.0,29134.6,9914.6,T-Shirt,Fashion,4805.0,8569.0,2025,5,May,2025-05,34.030328200833374
O02733,2025-05-14,C0442,Debit Card,Delivered,Customer_0442,Female,44,Pune,West,2025-09-30,OD006800,P0065,2,1750.0,20.0,2800.0,372.0,Moisturizer,Beauty,1214.0,1750.0,2025,5,May,2025-05,13.285714285714286
O02734,2025-08-17,C0217,COD,Delivered,Customer_0217,Female,47,Pune,West,2024-02-02,OD006801,P0041,4,8569.0,25.0,25707.0,6487.0,T-Shirt,Fashion,4805.0,8569.0,2025,8,August,2025-08,25.23437196094449
O02735,2025-07-07,C0911,Credit Card,Delivered,Customer_0911,Male,49,Delhi,North,2025-01-20,OD006802,P0077,1,3416.0,20.0,2732.8,1056.8,Excel Book,Books,1676.0,3416.0,2025,7,July,2025-07,38.67096018735363
O02735,2025-07-07,C0911,Credit Card,Delivered,Customer_0911,Male,49,Delhi,North,2025-01-20,OD006803,P0003,1,319.0,15.0,271.15,9.15,Wireless Headphones,Electronics,262.0,319.0,2025,7,July,2025-07,3.37451595058086
O02735,2025-07-07,C0911,Credit Card,Delivered,Customer_0911,Male,49,Delhi,North,2025-01-20,OD006804,P0059,4,7607.0,10.0,27385.2,12825.2,Face Wash,Beauty,3640.0,7607.0,2025,7,July,2025-07,46.83259570863094
O02735,2025-07-07,C0911,Credit Card,Delivered,Customer_0911,Male,49,Delhi,North,2025-01-20,OD006805,P0027,2,4363.0,10.0,7853.4,1003.4,Air Fryer,Home,3425.0,4363.0,2025,7,July,2025-07,12.776631777319377
O02736,2024-09-29,C0002,Credit Card,Delivered,Customer_0002,Female,26,Hyderabad,South,2025-09-10,OD006806,P0054,1,7011.0,20.0,5608.8,1967.8,Jacket,Fashion,3641.0,7011.0,2024,9,September,2024-09,35.08415347311368
O02737,2025-12-03,C0536,COD,Delivered,Customer_0536,Female,38,Lucknow,North,2023-09-14,OD006807,P0071,3,8287.0,15.0,21131.85,4226.85,Hair Dryer,Beauty,5635.0,8287.0,2025,12,December,2025-12,20.002271452807022
O02737,2025-12-03,C0536,COD,Delivered,Customer_0536,Female,38,Lucknow,North,2023-09-14,OD006808,P0048,3,3582.0,15.0,9134.1,3245.1,Sneakers,Fashion,1963.0,3582.0,2025,12,December,2025-12,35.527309751371234
O02737,2025-12-03,C0536,COD,Delivered,Customer_0536,Female,38,Lucknow,North,2023-09-14,OD006809,P0021,1,12927.0,20.0,10341.6,4403.6,Webcam,Electronics,5938.0,12927.0,2025,12,December,2025-12,42.58141873597896
O02737,2025-12-03,C0536,COD,Delivered,Customer_0536,Female,38,Lucknow,North,2023-09-14,OD006810,P0026,1,9610.0,15.0,8168.5,1954.5,Air Fryer,Home,6214.0,9610.0,2025,12,December,2025-12,23.927281630654342
O02738,2024-06-21,C0718,Debit Card,Delivered,Customer_0718,Female,51,Chennai,South,2024-05-03,OD006811,P0037,1,4495.0,10.0,4045.5,1481.5,Wall Clock,Home,2564.0,4495.0,2024,6,June,2024-06,36.620936843406255
O02738,2024-06-21,C0718,Debit Card,Delivered,Customer_0718,Female,51,Chennai,South,2024-05-03,OD006812,P0014,2,10018.0,5.0,19034.2,8328.2,Mouse,Electronics,5353.0,10018.0,2024,6,June,2024-06,43.75387460465898
O02739,2024-01-07,C0832,COD,Returned,Customer_0832,Male,22,Ahmedabad,West,2024-02-08,OD006813,P0067,1,3128.0,10.0,2815.2,579.2,Perfume,Beauty,2236.0,3128.0,2024,1,January,2024-01,20.574026712134135
O02739,2024-01-07,C0832,COD,Returned,Customer_0832,Male,22,Ahmedabad,West,2024-02-08,OD006814,P0050,3,791.0,5.0,2254.35,955.35,Backpack,Fashion,433.0,791.0,2024,1,January,2024-01,42.37806906647149
O02739,2024-01-07,C0832,COD,Returned,Customer_0832,Male,22,Ahmedabad,West,2024-02-08,OD006815,P0005,2,526.0,15.0,894.2,316.2,Smart Watch,Electronics,289.0,526.0,2024,1,January,2024-01,35.36121673003802
O02740,2024-06-03,C0711,COD,Delivered,Customer_0711,Male,59,Bengaluru,South,2025-09-09,OD006816,P0055,4,3114.0,5.0,11833.2,2861.2,Watch,Fashion,2243.0,3114.0,2024,6,June,2024-06,24.17942737382956
O02740,2024-06-03,C0711,COD,Delivered,Customer_0711,Male,59,Bengaluru,South,2025-09-09,OD006817,P0061,2,6727.0,15.0,11435.9,2211.9,Shampoo,Beauty,4612.0,6727.0,2024,6,June,2024-06,19.341722120690108
O02741,2025-06-05,C0356,Credit Card,Delivered,Customer_0356,Male,39,Lucknow,North,2024-09-20,OD006818,P0016,3,7194.0,20.0,17265.6,6393.6,Power Bank,Electronics,3624.0,7194.0,2025,6,June,2025-06,37.03085904920768
O02741,2025-06-05,C0356,Credit Card,Delivered,Customer_0356,Male,39,Lucknow,North,2024-09-20,OD006819,P0014,4,10018.0,20.0,32057.6,10645.6,Mouse,Electronics,5353.0,10018.0,2025,6,June,2025-06,33.20772609303254
O02741,2025-06-05,C0356,Credit Card,Delivered,Customer_0356,Male,39,Lucknow,North,2024-09-20,OD006820,P0041,4,8569.0,5.0,32562.2,13342.2,T-Shirt,Fashion,4805.0,8569.0,2025,6,June,2025-06,40.97450417969302
O02742,2025-06-29,C0626,Credit Card,Delivered,Customer_0626,Female,56,Pune,West,2025-11-02,OD006821,P0073,4,3981.0,10.0,14331.6,4731.6,Python Book,Books,2400.0,3981.0,2025,6,June,2025-06,33.0151553211086
O02743,2025-07-01,C0792,UPI,Delivered,Customer_0792,Female,58,Kolkata,East,2024-09-10,OD006822,P0027,4,4363.0,20.0,13961.6,261.6,Air Fryer,Home,3425.0,4363.0,2025,7,July,2025-07,1.8737107494843
O02744,2026-07-09,C0667,Debit Card,Delivered,Customer_0667,Female,29,Mumbai,West,2023-02-23,OD006823,P0072,3,10954.0,0.0,32862.0,17295.0,Hair Dryer,Beauty,5189.0,10954.0,2026,7,July,2026-07,52.62917655650904
O02744,2026-07-09,C0667,Debit Card,Delivered,Customer_0667,Female,29,Mumbai,West,2023-02-23,OD006824,P0013,1,1311.0,25.0,983.25,382.25,Mouse,Electronics,601.0,1311.0,2026,7,July,2026-07,38.87617594711416
O02745,2025-06-01,C0165,Credit Card,Delivered,Customer_0165,Female,31,Ahmedabad,West,2023-06-05,OD006825,P0027,1,4363.0,0.0,4363.0,938.0,Air Fryer,Home,3425.0,4363.0,2025,6,June,2025-06,21.49896859958744
O02745,2025-06-01,C0165,Credit Card,Delivered,Customer_0165,Female,31,Ahmedabad,West,2023-06-05,OD006826,P0066,3,3382.0,0.0,10146.0,2919.0,Moisturizer,Beauty,2409.0,3382.0,2025,6,June,2025-06,28.76995860437611
O02745,2025-06-01,C0165,Credit Card,Delivered,Customer_0165,Female,31,Ahmedabad,West,2023-06-05,OD006827,P0051,1,8105.0,5.0,7699.75,3153.75,Backpack,Fashion,4546.0,8105.0,2025,6,June,2025-06,40.95912204941719
O02745,2025-06-01,C0165,Credit Card,Delivered,Customer_0165,Female,31,Ahmedabad,West,2023-06-05,OD006828,P0063,2,5568.0,10.0,10022.4,3798.4,Shampoo,Beauty,3112.0,5568.0,2025,6,June,2025-06,37.89910600255428
O02746,2026-07-08,C0998,Net Banking,Returned,Customer_0998,Female,25,Ahmedabad,West,2024-01-10,OD006829,P0010,3,6288.0,10.0,16977.6,4674.6,Keyboard,Electronics,4101.0,6288.0,2026,7,July,2026-07,27.53392705682782
O02746,2026-07-08,C0998,Net Banking,Returned,Customer_0998,Female,25,Ahmedabad,West,2024-01-10,OD006830,P0039,1,7839.0,10.0,7055.1,1652.1,Wall Clock,Home,5403.0,7839.0,2026,7,July,2026-07,23.41710252158013
O02746,2026-07-08,C0998,Net Banking,Returned,Customer_0998,Female,25,Ahmedabad,West,2024-01-10,OD006831,P0073,1,3981.0,5.0,3781.95,1381.95,Python Book,Books,2400.0,3981.0,2026,7,July,2026-07,36.54067346210289
O02746,2026-07-08,C0998,Net Banking,Returned,Customer_0998,Female,25,Ahmedabad,West,2024-01-10,OD006832,P0015,4,6239.0,10.0,22460.4,4620.4,Mouse,Electronics,4460.0,6239.0,2026,7,July,2026-07,20.57131662837705
O02747,2026-07-02,C0734,UPI,Delivered,Customer_0734,Female,33,Delhi,North,2025-11-14,OD006833,P0036,4,8476.0,10.0,30513.6,11921.6,Storage Box,Home,4648.0,8476.0,2026,7,July,2026-07,39.069791830528025
O02747,2026-07-02,C0734,UPI,Delivered,Customer_0734,Female,33,Delhi,North,2025-11-14,OD006834,P0009,1,4834.0,10.0,4350.6,1096.6,Bluetooth Speaker,Electronics,3254.0,4834.0,2026,7,July,2026-07,25.205718751436578
O02747,2026-07-02,C0734,UPI,Delivered,Customer_0734,Female,33,Delhi,North,2025-11-14,OD006835,P0017,1,10962.0,10.0,9865.8,4860.8,Power Bank,Electronics,5005.0,10962.0,2026,7,July,2026-07,49.26919256421173
O02748,2024-08-02,C0091,UPI,Delivered,Customer_0091,Female,50,Lucknow,North,2024-04-12,OD006836,P0014,4,10018.0,25.0,30054.0,8642.0,Mouse,Electronics,5353.0,10018.0,2024,8,August,2024-08,28.754907832568044
O02748,2024-08-02,C0091,UPI,Delivered,Customer_0091,Female,50,Lucknow,North,2024-04-12,OD006837,P0065,1,1750.0,0.0,1750.0,536.0,Moisturizer,Beauty,1214.0,1750.0,2024,8,August,2024-08,30.628571428571426
O02748,2024-08-02,C0091,UPI,Delivered,Customer_0091,Female,50,Lucknow,North,2024-04-12,OD006838,P0017,2,10962.0,0.0,21924.0,11914.0,Power Bank,Electronics,5005.0,10962.0,2024,8,August,2024-08,54.34227330779054
O02749,2024-05-13,C0167,UPI,Delivered,Customer_0167,Female,19,Jaipur,North,2024-03-29,OD006839,P0055,2,3114.0,15.0,5293.8,807.8,Watch,Fashion,2243.0,3114.0,2024,5,May,2024-05,15.259360006044806
O02749,2024-05-13,C0167,UPI,Delivered,Customer_0167,Female,19,Jaipur,North,2024-03-29,OD006840,P0073,2,3981.0,20.0,6369.6,1569.6,Python Book,Books,2400.0,3981.0,2024,5,May,2024-05,24.64204973624717
O02749,2024-05-13,C0167,UPI,Delivered,Customer_0167,Female,19,Jaipur,North,2024-03-29,OD006841,P0024,1,9546.0,0.0,9546.0,4620.0,Mixer Grinder,Home,4926.0,9546.0,2024,5,May,2024-05,48.39723444374607
O02750,2024-10-11,C0959,UPI,Delivered,Customer_0959,Female,32,Hyderabad,South,2023-09-02,OD006842,P0028,3,3631.0,15.0,9259.05,1507.05,Table Lamp,Home,2584.0,3631.0,2024,10,October,2024-10,16.27650784907739
O02750,2024-10-11,C0959,UPI,Delivered,Customer_0959,Female,32,Hyderabad,South,2023-09-02,OD006843,P0005,3,526.0,5.0,1499.1,632.1,Smart Watch,Electronics,289.0,526.0,2024,10,October,2024-10,42.16529917950771
O02751,2024-05-05,C0207,Debit Card,Delivered,Customer_0207,Female,43,Jaipur,North,2025-06-17,OD006844,P0010,4,6288.0,10.0,22636.8,6232.8,Keyboard,Electronics,4101.0,6288.0,2024,5,May,2024-05,27.53392705682782
O02751,2024-05-05,C0207,Debit Card,Delivered,Customer_0207,Female,43,Jaipur,North,2025-06-17,OD006845,P0058,3,3214.0,5.0,9159.9,3255.9,Face Wash,Beauty,1968.0,3214.0,2024,5,May,2024-05,35.54514787279338
O02751,2024-05-05,C0207,Debit Card,Delivered,Customer_0207,Female,43,Jaipur,North,2025-06-17,OD006846,P0050,3,791.0,20.0,1898.4,599.4,Backpack,Fashion,433.0,791.0,2024,5,May,2024-05,31.57395701643489
O02752,2026-07-09,C0282,UPI,Delivered,Customer_0282,Female,41,Delhi,North,2025-02-18,OD006847,P0018,2,8947.0,10.0,16104.6,3982.6,Power Bank,Electronics,6061.0,8947.0,2026,7,July,2026-07,24.729580368341963
O02752,2026-07-09,C0282,UPI,Delivered,Customer_0282,Female,41,Delhi,North,2025-02-18,OD006848,P0036,4,8476.0,10.0,30513.6,11921.6,Storage Box,Home,4648.0,8476.0,2026,7,July,2026-07,39.069791830528025
O02752,2026-07-09,C0282,UPI,Delivered,Customer_0282,Female,41,Delhi,North,2025-02-18,OD006849,P0082,3,2255.0,25.0,5073.75,1581.75,Statistics Book,Books,1164.0,2255.0,2026,7,July,2026-07,31.175166297117517
O02752,2026-07-09,C0282,UPI,Delivered,Customer_0282,Female,41,Delhi,North,2025-02-18,OD006850,P0012,1,2280.0,5.0,2166.0,543.0,Keyboard,Electronics,1623.0,2280.0,2026,7,July,2026-07,25.069252077562325
O02753,2025-03-14,C0065,UPI,Returned,Customer_0065,Male,51,Mumbai,West,2024-03-22,OD006851,P0063,3,5568.0,15.0,14198.4,4862.4,Shampoo,Beauty,3112.0,5568.0,2025,3,March,2025-03,34.246112237998645
O02753,2025-03-14,C0065,UPI,Returned,Customer_0065,Male,51,Mumbai,West,2024-03-22,OD006852,P0065,2,1750.0,5.0,3325.0,897.0,Moisturizer,Beauty,1214.0,1750.0,2025,3,March,2025-03,26.977443609022554
O02753,2025-03-14,C0065,UPI,Returned,Customer_0065,Male,51,Mumbai,West,2024-03-22,OD006853,P0039,2,7839.0,10.0,14110.2,3304.2,Wall Clock,Home,5403.0,7839.0,2025,3,March,2025-03,23.41710252158013
O02753,2025-03-14,C0065,UPI,Returned,Customer_0065,Male,51,Mumbai,West,2024-03-22,OD006854,P0015,1,6239.0,15.0,5303.15,843.15,Mouse,Electronics,4460.0,6239.0,2025,3,March,2025-03,15.899041135928647
O02754,2026-04-28,C0888,UPI,Delivered,Customer_0888,Female,19,Mumbai,West,2025-10-24,OD006855,P0082,3,2255.0,25.0,5073.75,1581.75,Statistics Book,Books,1164.0,2255.0,2026,4,April,2026-04,31.175166297117517
O02755,2025-11-16,C0516,Net Banking,Delivered,Customer_0516,Male,25,Pune,West,2023-05-06,OD006856,P0063,1,5568.0,20.0,4454.4,1342.4,Shampoo,Beauty,3112.0,5568.0,2025,11,November,2025-11,30.136494252873568
O02755,2025-11-16,C0516,Net Banking,Delivered,Customer_0516,Male,25,Pune,West,2023-05-06,OD006857,P0064,2,6997.0,20.0,11195.2,3183.2,Moisturizer,Beauty,4006.0,6997.0,2025,11,November,2025-11,28.433614406174073
O02755,2025-11-16,C0516,Net Banking,Delivered,Customer_0516,Male,25,Pune,West,2023-05-06,OD006858,P0013,3,1311.0,10.0,3539.7,1736.7,Mouse,Electronics,601.0,1311.0,2025,11,November,2025-11,49.06347995592847
O02756,2024-05-31,C0157,Net Banking,Returned,Customer_0157,Male,25,Hyderabad,South,2023-10-16,OD006859,P0032,2,11145.0,5.0,21175.5,8759.5,Bedsheet,Home,6208.0,11145.0,2024,5,May,2024-05,41.366201506457934
O02756,2024-05-31,C0157,Net Banking,Returned,Customer_0157,Male,25,Hyderabad,South,2023-10-16,OD006860,P0005,4,526.0,10.0,1893.6,737.6,Smart Watch,Electronics,289.0,526.0,2024,5,May,2024-05,38.952260245035916
O02757,2024-11-26,C0761,UPI,Delivered,Customer_0761,Female,47,Jaipur,North,2024-08-20,OD006861,P0078,3,2727.0,10.0,7362.9,2193.9,Excel Book,Books,1723.0,2727.0,2024,11,November,2024-11,29.79668337204091
O02758,2025-06-21,C0769,Debit Card,Delivered,Customer_0769,Female,32,Mumbai,West,2024-05-07,OD006862,P0011,3,7617.0,5.0,21708.45,6795.45,Keyboard,Electronics,4971.0,7617.0,2025,6,June,2025-06,31.3032482742895
O02758,2025-06-21,C0769,Debit Card,Delivered,Customer_0769,Female,32,Mumbai,West,2024-05-07,OD006863,P0059,4,7607.0,10.0,27385.2,12825.2,Face Wash,Beauty,3640.0,7607.0,2025,6,June,2025-06,46.83259570863094
O02758,2025-06-21,C0769,Debit Card,Delivered,Customer_0769,Female,32,Mumbai,West,2024-05-07,OD006864,P0061,4,6727.0,20.0,21526.4,3078.4,Shampoo,Beauty,4612.0,6727.0,2025,6,June,2025-06,14.300579753233238
O02759,2025-01-17,C0747,Credit Card,Cancelled,Customer_0747,Male,56,Ahmedabad,West,2023-06-08,OD006865,P0051,2,8105.0,25.0,12157.5,3065.5,Backpack,Fashion,4546.0,8105.0,2025,1,January,2025-01,25.21488792926177
O02759,2025-01-17,C0747,Credit Card,Cancelled,Customer_0747,Male,56,Ahmedabad,West,2023-06-08,OD006866,P0057,4,4846.0,10.0,17445.6,6029.6,Watch,Fashion,2854.0,4846.0,2025,1,January,2025-01,34.562296510294864
O02759,2025-01-17,C0747,Credit Card,Cancelled,Customer_0747,Male,56,Ahmedabad,West,2023-06-08,OD006867,P0001,3,8847.0,10.0,23886.9,9366.9,Wireless Headphones,Electronics,4840.0,8847.0,2025,1,January,2025-01,39.213543825276616
O02760,2024-04-24,C0306,UPI,Delivered,Customer_0306,Male,38,Delhi,North,2024-09-09,OD006868,P0082,3,2255.0,5.0,6426.75,2934.75,Statistics Book,Books,1164.0,2255.0,2024,4,April,2024-04,45.664604971408565
O02760,2024-04-24,C0306,UPI,Delivered,Customer_0306,Male,38,Delhi,North,2024-09-09,OD006869,P0079,4,11587.0,25.0,34761.0,13029.0,Power BI Book,Books,5433.0,11587.0,2024,4,April,2024-04,37.48166048157418
O02760,2024-04-24,C0306,UPI,Delivered,Customer_0306,Male,38,Delhi,North,2024-09-09,OD006870,P0032,1,11145.0,20.0,8916.0,2708.0,Bedsheet,Home,6208.0,11145.0,2024,4,April,2024-04,30.372364288918796
O02761,2026-06-12,C0878,Debit Card,Delivered,Customer_0878,Female,40,Bengaluru,South,2025-07-12,OD006871,P0059,3,7607.0,0.0,22821.0,11901.0,Face Wash,Beauty,3640.0,7607.0,2026,6,June,2026-06,52.14933613776785
O02762,2025-04-26,C0982,UPI,Delivered,Customer_0982,Female,18,Ahmedabad,West,2023-12-05,OD006872,P0033,3,5694.0,15.0,14519.7,1127.7,Bedsheet,Home,4464.0,5694.0,2025,4,April,2025-04,7.766689394408975
O02762,2025-04-26,C0982,UPI,Delivered,Customer_0982,Female,18,Ahmedabad,West,2023-12-05,OD006873,P0045,1,8473.0,5.0,8049.35,1795.35,Jeans,Fashion,6254.0,8473.0,2025,4,April,2025-04,22.304285439196953
O02762,2025-04-26,C0982,UPI,Delivered,Customer_0982,Female,18,Ahmedabad,West,2023-12-05,OD006874,P0038,2,5709.0,15.0,9705.3,3707.3,Wall Clock,Home,2999.0,5709.0,2025,4,April,2025-04,38.19871616539417
O02763,2024-10-10,C0395,Net Banking,Delivered,Customer_0395,Male,30,Jaipur,North,2024-07-29,OD006875,P0025,3,6585.0,20.0,15804.0,4719.0,Air Fryer,Home,3695.0,6585.0,2024,10,October,2024-10,29.85952923310554
O02763,2024-10-10,C0395,Net Banking,Delivered,Customer_0395,Male,30,Jaipur,North,2024-07-29,OD006876,P0044,3,1630.0,0.0,4890.0,1176.0,Jeans,Fashion,1238.0,1630.0,2024,10,October,2024-10,24.049079754601227
O02763,2024-10-10,C0395,Net Banking,Delivered,Customer_0395,Male,30,Jaipur,North,2024-07-29,OD006877,P0078,2,2727.0,5.0,5181.3,1735.3,Excel Book,Books,1723.0,2727.0,2024,10,October,2024-10,33.49159477351243
O02764,2026-06-17,C0074,UPI,Delivered,Customer_0074,Female,32,Ahmedabad,West,2024-12-09,OD006878,P0048,1,3582.0,5.0,3402.9,1439.9,Sneakers,Fashion,1963.0,3582.0,2026,6,June,2026-06,42.31390872491111
O02764,2026-06-17,C0074,UPI,Delivered,Customer_0074,Female,32,Ahmedabad,West,2024-12-09,OD006879,P0051,1,8105.0,10.0,7294.5,2748.5,Backpack,Fashion,4546.0,8105.0,2026,6,June,2026-06,37.67907327438481
O02764,2026-06-17,C0074,UPI,Delivered,Customer_0074,Female,32,Ahmedabad,West,2024-12-09,OD006880,P0031,1,14006.0,10.0,12605.4,6146.4,Bedsheet,Home,6459.0,14006.0,2026,6,June,2026-06,48.76005521443191
O02764,2026-06-17,C0074,UPI,Delivered,Customer_0074,Female,32,Ahmedabad,West,2024-12-09,OD006881,P0078,2,2727.0,15.0,4635.9,1189.9,Excel Book,Books,1723.0,2727.0,2026,6,June,2026-06,25.667076511572727
O02765,2024-03-15,C0187,COD,Delivered,Customer_0187,Female,42,Bengaluru,South,2023-08-07,OD006882,P0003,4,319.0,5.0,1212.2,164.2,Wireless Headphones,Electronics,262.0,319.0,2024,3,March,2024-03,13.54561953473024
O02765,2024-03-15,C0187,COD,Delivered,Customer_0187,Female,42,Bengaluru,South,2023-08-07,OD006883,P0078,3,2727.0,20.0,6544.8,1375.8,Excel Book,Books,1723.0,2727.0,2024,3,March,2024-03,21.021268793546017
O02765,2024-03-15,C0187,COD,Delivered,Customer_0187,Female,42,Bengaluru,South,2023-08-07,OD006884,P0039,1,7839.0,10.0,7055.1,1652.1,Wall Clock,Home,5403.0,7839.0,2024,3,March,2024-03,23.41710252158013
O02765,2024-03-15,C0187,COD,Delivered,Customer_0187,Female,42,Bengaluru,South,2023-08-07,OD006885,P0008,3,9277.0,5.0,26439.45,7206.45,Bluetooth Speaker,Electronics,6411.0,9277.0,2024,3,March,2024-03,27.256429313015207
O02766,2024-06-14,C0574,UPI,Delivered,Customer_0574,Female,56,Delhi,North,2024-06-27,OD006886,P0018,3,8947.0,5.0,25498.95,7315.95,Power Bank,Electronics,6061.0,8947.0,2024,6,June,2024-06,28.691181401587123
O02766,2024-06-14,C0574,UPI,Delivered,Customer_0574,Female,56,Delhi,North,2024-06-27,OD006887,P0080,4,13672.0,0.0,54688.0,27160.0,Power BI Book,Books,6882.0,13672.0,2024,6,June,2024-06,49.66354593329432
O02766,2024-06-14,C0574,UPI,Delivered,Customer_0574,Female,56,Delhi,North,2024-06-27,OD006888,P0040,3,6601.0,0.0,19803.0,7806.0,T-Shirt,Fashion,3999.0,6601.0,2024,6,June,2024-06,39.41826995909711
O02767,2024-07-07,C0337,Credit Card,Delivered,Customer_0337,Male,23,Kolkata,East,2024-02-24,OD006889,P0027,3,4363.0,0.0,13089.0,2814.0,Air Fryer,Home,3425.0,4363.0,2024,7,July,2024-07,21.49896859958744
O02767,2024-07-07,C0337,Credit Card,Delivered,Customer_0337,Male,23,Kolkata,East,2024-02-24,OD006890,P0055,2,3114.0,15.0,5293.8,807.8,Watch,Fashion,2243.0,3114.0,2024,7,July,2024-07,15.259360006044806
O02767,2024-07-07,C0337,Credit Card,Delivered,Customer_0337,Male,23,Kolkata,East,2024-02-24,OD006891,P0021,1,12927.0,15.0,10987.95,5049.95,Webcam,Electronics,5938.0,12927.0,2024,7,July,2024-07,45.9589823397449
O02768,2024-03-18,C0676,COD,Delivered,Customer_0676,Male,54,Chennai,South,2023-04-21,OD006892,P0074,1,4472.0,25.0,3354.0,194.0,Python Book,Books,3160.0,4472.0,2024,3,March,2024-03,5.784138342277878
O02768,2024-03-18,C0676,COD,Delivered,Customer_0676,Male,54,Chennai,South,2023-04-21,OD006893,P0011,4,7617.0,5.0,28944.6,9060.6,Keyboard,Electronics,4971.0,7617.0,2024,3,March,2024-03,31.30324827428951
O02768,2024-03-18,C0676,COD,Delivered,Customer_0676,Male,54,Chennai,South,2023-04-21,OD006894,P0028,3,3631.0,15.0,9259.05,1507.05,Table Lamp,Home,2584.0,3631.0,2024,3,March,2024-03,16.27650784907739
O02768,2024-03-18,C0676,COD,Delivered,Customer_0676,Male,54,Chennai,South,2023-04-21,OD006895,P0001,3,8847.0,15.0,22559.85,8039.85,Wireless Headphones,Electronics,4840.0,8847.0,2024,3,March,2024-03,35.637869932645835
O02769,2025-08-24,C0568,UPI,Delivered,Customer_0568,Female,34,Ahmedabad,West,2025-12-12,OD006896,P0071,1,8287.0,10.0,7458.3,1823.3,Hair Dryer,Beauty,5635.0,8287.0,2025,8,August,2025-08,24.44658970542885
O02769,2025-08-24,C0568,UPI,Delivered,Customer_0568,Female,34,Ahmedabad,West,2025-12-12,OD006897,P0034,3,8273.0,15.0,21096.15,1527.15,Storage Box,Home,6523.0,8273.0,2025,8,August,2025-08,7.238998585049878
O02770,2025-11-18,C0623,Credit Card,Delivered,Customer_0623,Male,57,Hyderabad,South,2023-06-24,OD006898,P0010,1,6288.0,10.0,5659.2,1558.2,Keyboard,Electronics,4101.0,6288.0,2025,11,November,2025-11,27.53392705682782
O02770,2025-11-18,C0623,Credit Card,Delivered,Customer_0623,Male,57,Hyderabad,South,2023-06-24,OD006899,P0012,4,2280.0,20.0,7296.0,804.0,Keyboard,Electronics,1623.0,2280.0,2025,11,November,2025-11,11.019736842105262
O02770,2025-11-18,C0623,Credit Card,Delivered,Customer_0623,Male,57,Hyderabad,South,2023-06-24,OD006900,P0015,1,6239.0,15.0,5303.15,843.15,Mouse,Electronics,4460.0,6239.0,2025,11,November,2025-11,15.899041135928647
